request_id,street_1_norm,street_2_norm,city_norm,state_norm,zip_norm,provider_count,geocoding_source,geocoding_status,geocoding_match_count,geocoded_matched_address,provider_latitude,provider_longitude,geocoded_tiger_line_id,geocoded_side
544,2509 WOOTEN BLVD SW,,WILSON,NC,27895,1,Census_Geocoder,matched,1,"2509 WOOTEN BLVD SW, WILSON, NC, 27893",35.717257042261,-77.949782689417,26707303,R
545,253 BARKLEY MEMORIAL CENTEER,,LINCOLN,NE,68583,1,Census_Geocoder,unmatched,0,,,,,
546,253 BARKLEY MEMORIAL CENTER,,LINCOLN,NE,68583,5,Census_Geocoder,unmatched,0,,,,,
547,254 RT 202-206 NORTH,,PLUCKEMIN,NJ,07978,1,Census_Geocoder,unmatched,0,,,,,
548,2540 COLLEGE AND UNIVERSITY,,NORMAL,IL,61790,1,Census_Geocoder,matched,1,"W COLLEGE AVE & N UNIVERSITY ST, NORMAL, IL, 61761",40.510810458565,-88.993271985449,,
549,2540 NTH GALLOWAY AVE,105,MESQUITE,TX,75151,1,Census_Geocoder,unmatched,0,,,,,
550,2549 MOMENTUM PL,,CHICAGO,IL,60689,1,Census_Geocoder,unmatched,0,,,,,
551,2555 JIMMY JOHNSON BLVD,,PORT ARTHUR,TX,77643,4,Census_Geocoder,unmatched,0,,,,,
552,26 AYLWARD AVE,,W SWANZEY,NH,03469,1,Census_Geocoder,matched,1,"26 AYLWARD AVE, SWANZEY, NH, 03446",42.870557174678,-72.334727340607,124056317,L
553,26 COURT ST,2700,BROOKLYN,NY,11242,1,Census_Geocoder,matched,1,"26 COURT ST, BROOKLYN, NY, 11201",40.693204488174,-73.990742946155,59075039,R
554,26 COURT ST,709,BROOKLYN,NY,11242,1,Census_Geocoder,matched,1,"26 COURT ST, BROOKLYN, NY, 11201",40.693204488174,-73.990742946155,59075039,R
555,26 COURT ST,SUITE 26 ROOM 3,BROOKLYN,NY,11242,1,Census_Geocoder,matched,1,"26 COURT ST, BROOKLYN, NY, 11201",40.693204488174,-73.990742946155,59075039,R
556,26 COURT STREET,SUITE 410,BROOKLYN,NY,11242,1,Census_Geocoder,matched,1,"26 COURT ST, BROOKLYN, NY, 11201",40.693204488174,-73.990742946155,59075039,R
557,260 TREMONT ST,,BOSTON,MA,02112,1,Census_Geocoder,matched,1,"260 TREMONT ST, BOSTON, MA, 02116",42.350441422472,-71.065014408202,85698217,L
558,2600 KIMBALL AVE,,MANHATTAN,KS,66505,1,Census_Geocoder,unmatched,0,,,,,
559,2600 MARBLE AVE NE,CONTINUING CARE CLINIC,ALBUQUERQUE,NM,87131,1,Census_Geocoder,matched,1,"2600 MARBLE AVE NE, ALBUQUERQUE, NM, 87106",35.091009056768,-106.616652582923,637706432,R
560,2600 MARBLE AVE NE,,ALBUQUERQUE,NM,87131,2,Census_Geocoder,matched,1,"2600 MARBLE AVE NE, ALBUQUERQUE, NM, 87106",35.091009056768,-106.616652582923,637706432,R
561,2600 MARBLE NE,,ALBUQUERQUE,NM,87131,7,Census_Geocoder,matched,1,"2600 MARBLE AVE NE, ALBUQUERQUE, NM, 87106",35.091009056768,-106.616652582923,637706432,R
562,2600 MARBLE NE 2ND FLOOR,,ALBUQUERQUE,NM,87131,1,Census_Geocoder,matched,1,"2600 MARBLE AVE NE, ALBUQUERQUE, NM, 87106",35.091009056768,-106.616652582923,637706432,R
563,2600 MARBLE NE BUILDING 2,,ALBUQUERQUE,NM,87131,1,Census_Geocoder,matched,1,"2600 MARBLE AVE NE, ALBUQUERQUE, NM, 87106",35.091009056768,-106.616652582923,637706432,R
564,2605 COFFEE RD,,MODESTO,CA,95055,1,Census_Geocoder,matched,1,"2605 COFFEE RD, MODESTO, CA, 95355",37.678127017354,-120.975893485175,102601076,L
565,263 FARMINGTON AVE,ANATOMIC PATHOLOGY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
566,263 FARMINGTON AVE,CANCER CENTER,FARMINGTON,CT,06030,3,Census_Geocoder,unmatched,0,,,,,
567,263 FARMINGTON AVE,CARDIOLOGY,FARMINGTON,CT,06030,2,Census_Geocoder,unmatched,0,,,,,
568,263 FARMINGTON AVE,COMPLIMENTARY MEDICINE/UCONN HEALTH CENTER,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
569,263 FARMINGTON AVE,CYTOGENETICS LABORATORY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
570,263 FARMINGTON AVE,EMERGENCY MEDICINE,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
571,263 FARMINGTON AVE,ENDOCRINOLOGY ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
572,263 FARMINGTON AVE,ENT (OTOLARYNGOLOGY),FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
573,263 FARMINGTON AVE,GENERAL SURGERY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
574,263 FARMINGTON AVE,GERIATRIC MEDICINE,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
575,263 FARMINGTON AVE,GERIATRICS DEPT,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
576,263 FARMINGTON AVE,MC1705,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
577,263 FARMINGTON AVE,NEPHROLOGY,FARMINGTON,CT,06030,2,Census_Geocoder,unmatched,0,,,,,
578,263 FARMINGTON AVE,NEUROLOGY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
579,263 FARMINGTON AVE,NEUROLOGY OFFICE,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
580,263 FARMINGTON AVE,NEUROSURGERY,FARMINGTON,CT,06030,2,Census_Geocoder,unmatched,0,,,,,
581,263 FARMINGTON AVE,ORAL MEDICINE,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
582,263 FARMINGTON AVE,PROVIDER ENROLLMENT,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
583,263 FARMINGTON AVE,PSYCHIATRY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
584,263 FARMINGTON AVE,PSYCHIATRY ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
585,263 FARMINGTON AVE,PSYCHOLOGY DEPT,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
586,263 FARMINGTON AVE,RHEUMATOLOGY ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
587,263 FARMINGTON AVE,SPEECH PATHOLOGY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
588,263 FARMINGTON AVE,SPORTS MEDICINE,FARMINGTON,CT,06030,2,Census_Geocoder,unmatched,0,,,,,
589,263 FARMINGTON AVE,UCONN MEDICAL GROUP ORTHOPAEDICS,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
590,263 FARMINGTON AVE,UCONN/GERIATRIC ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
591,263 FARMINGTON AVE,UCONN/INTERNAL MEDICINE ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
592,263 FARMINGTON AVE,UCONN/LABORATORY MEDICINE ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
593,263 FARMINGTON AVE,UCONN/MARB/ORTHOPAEDIC ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
594,263 FARMINGTON AVE,UCONN/OCCUPATIONAL MEDICINE ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
595,263 FARMINGTON AVE,UCONN/OPTHALMOLOGY ASSOCIATES,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
596,263 FARMINGTON AVE,UNIVERSITY PHYSICIANS,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
597,263 FARMINGTON AVE,UROLOGY,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
598,263 FARMINGTON AVE,,FARMINGTON,CT,06030,118,Census_Geocoder,unmatched,0,,,,,
599,263 FARMINGTON AVE,,FARMINGTON,CT,06034,1,Census_Geocoder,unmatched,0,,,,,
600,263 FARMINGTON AVENUE,,FARMINGTON,CT,06030,1,Census_Geocoder,unmatched,0,,,,,
601,2660 W SUGNET RD,,MIDLAND,MI,48670,1,Census_Geocoder,matched,1,"2660 W SUGNET RD, MIDLAND, MI, 48640",43.634073958378,-84.259281721385,81191759,L
602,274 PARK ST,,ABINGDON,VA,24212,1,Census_Geocoder,matched,1,"274 PARK ST SE, ABINGDON, VA, 24210",36.711927695086,-81.96718024968,154339466,R
603,2753 YORKTOWN DR,BOX 80072,BATON ROUGE,LA,70898,1,Census_Geocoder,matched,1,"2753 YORKTOWN DR, BATON ROUGE, LA, 70808",30.417918006571,-91.132438795363,606173371,L
604,277 POST RD,,MOODY,ME,04054,1,Census_Geocoder,unmatched,0,,,,,
605,280 BROAD STREET,SUITE B,KERNERVILLE,NC,28284,1,Census_Geocoder,matched,1,"280 BROAD ST, KERNERSVILLE, NC, 27284",36.113455738945,-80.071953132366,84638667,L
606,280 STAFFORD ROAD,,BARSTOW,MD,20610,1,Census_Geocoder,unmatched,0,,,,,
607,2800 SOUTH HIGHWAY 114,,TROPHY CLUB,TX,76726,1,Census_Geocoder,unmatched,0,,,,,
608,2800 TENTH AVENUE NORTH,,BILLIGS,MT,59107,1,Census_Geocoder,matched,1,"2800 10TH AVE N, BILLINGS, MT, 59101",45.790427968222,-108.51404908957,608060247,L
609,2801 ATLANTIC AVENUE,RADIOLOGY DEPARTMENT,LONG BEACH,CA,90801,1,Census_Geocoder,matched,1,"2801 ATLANTIC AVE, LONG BEACH, CA, 90806",33.807778331211,-118.185078940615,141686763,L
610,2845 GREENBRIER RD,#480,GREEN BAY,WI,54308,1,Census_Geocoder,matched,1,"2845 GREENBRIER RD, GREEN BAY, WI, 54311",44.473396031983,-87.941624794023,646232285,L
611,2875 ASHTON RD UNIT 20656,,SARASOTA,FL,34276,1,Census_Geocoder,matched,1,"2875 ASHTON RD, SARASOTA, FL, 34231",27.276762459632,-82.512592048801,16354226,L
612,2916 HOLT ST,,ASHLAND,KY,41105,1,Census_Geocoder,matched,1,"2916 HOLT ST, ASHLAND, KY, 41101",38.460431070759,-82.640979986534,151047293,L
613,2965 MUNICIPAL WAY,,TALLAHASSEE,FL,32316,1,Census_Geocoder,matched,1,"2965 MUNICIPAL WAY, TALLAHASSEE, FL, 32304",30.439723528471,-84.337169745325,82879004,L
614,299 EAGLE MOUNTAIN BLVD,,BATESVILLE,AR,72503,1,Census_Geocoder,matched,1,"299 EAGLE MOUNTAIN DR, BATESVILLE, AR, 72501",35.761847763707,-91.612421532851,41660713,R
615,2ND AMBULATORY CARE CTR,2211 LOMAS BLVD NE,ALBUQUERQUE,NM,87131,1,Census_Geocoder,unmatched,0,,,,,
616,3 MT AUBURN ST,STE 2,WATERTOWN,MA,02172,1,Census_Geocoder,unmatched,0,,,,,
617,30 DUKE MEDICINE CIR,,DURHAM,NC,27710,1,Census_Geocoder,unmatched,0,,,,,
618,30 LOCUST STREET,COOLEY DICKINSON HOSPITAL,NORTHAMPTON,MA,01061,1,Census_Geocoder,matched,1,"30 LOCUST ST, NORTHAMPTON, MA, 01060",42.33297142863,-72.657998986865,39867240,L
619,3009 NORTH NEW BALLAS ROAD STE 226A,,SAINT LOUIS,MO,63195,1,Census_Geocoder,unmatched,0,,,,,
620,301 ANDREWS AVENUE,LYSTER ARMY HEALTH CLINIC,FORT RUCKER,AL,36363,1,Census_Geocoder,unmatched,0,,,,,
621,302 NEWMARKET ST,VA PRIMARY CARE CLINIC PORTSMOUTH CBOC,NEWINGTON,NH,03803,1,Census_Geocoder,unmatched,0,,,,,
622,302 NEWMARKET ST BLDG 255,,PORTSMOUTH,NH,03803,1,Census_Geocoder,unmatched,0,,,,,
623,303 EAST EMERSON,ILLINOIS WESLEYAN UNIVERSITY TRAINING ROOM,BLOOMINGTON,IL,61702,1,Census_Geocoder,matched,1,"303 E EMERSON ST, BLOOMINGTON, IL, 61701",40.493015211242,-88.990639405769,20545593,R
624,303 PARKWAY DR NE,PATHOLOGY DEPT,ATLANTA,GA,33120,2,Census_Geocoder,matched,1,"303 PARKWAY DR NE, ATLANTA, GA, 30312",33.763139020148,-84.37397395054,17404490,R
625,310 NORTH 9TH STREET,,BISMARCK,ND,58502,1,Census_Geocoder,matched,1,"310 N 9TH ST, BISMARCK, ND, 58501",46.80760449246,-100.778591800878,198848603,L
626,311 CARTON AVE,,COLOGNE,NJ,08213,1,Census_Geocoder,unmatched,0,,,,,
627,3112 CLEARWATER DR,SUITE B,PRESCOTT,AZ,86205,1,Census_Geocoder,matched,1,"3112 CLEARWATER DR, PRESCOTT, AZ, 86305",34.59698613129,-112.465985791826,159544599,R
628,315 EAST LONDON GROVE ROAD,,CHATHAM,PA,19318,1,Census_Geocoder,matched,1,"315 E LONDON GROVE RD, CHATHAM, PA, 19390",39.856774272977,-75.810430501981,179575489,L
629,315 MARTIN LUTHER KING JR WAY,,TACOMA,WA,98415,2,Census_Geocoder,matched,1,"315 MARTIN LUTHER KING JR WAY, TACOMA, WA, 98405",47.26005107199,-122.453465117279,184761565,L
630,315 W WASHINGTON,SUITE D,ARTESIA,NM,88211,1,Census_Geocoder,matched,1,"315 W WASHINGTON AVE, ARTESIA, NM, 88210",32.835744299432,-104.399905835906,131192239,L
631,316 DYER HALL,UNIVERSITY OF CINCINNATI PSYCHOLOGICAL SERVICES CENTER,CINCINNATI,OH,45221,1,Census_Geocoder,unmatched,0,,,,,
632,3187 SOLUTIONS CTR,,CHICAGO,IL,60677,1,Census_Geocoder,unmatched,0,,,,,
635,325 8TH AVE,,SALT LAKE CITY,UT,84143,1,Census_Geocoder,matched,1,"325 8TH AVE, SALT LAKE CITY, UT, 84103",40.778565255551,-111.878651282817,641069003,L
636,325 STAFFORD ROAD,,BARSTOW,MD,20610,1,Census_Geocoder,unmatched,0,,,,,
637,3300 NORTH RUNNING CREEK WAY,BUILDING C SUITE 300,LEHI,UT,84303,1,Census_Geocoder,unmatched,0,,,,,
638,331 VERANDA ST,,PORTLAND,ME,04104,1,Census_Geocoder,matched,1,"331 VERANDA ST, PORTLAND, ME, 04103",43.688440289323,-70.24773693103,78082934,R
639,333 CEDAR STREET LMP 1080,,NEW HAVEN,CT,06520,1,Census_Geocoder,matched,1,"333 CEDAR ST, NEW HAVEN, CT, 06510",41.302173853359,-72.933600132818,3700558,R
640,333 NAHANTON ST,,NEWTON CENTRE,MA,02159,1,Census_Geocoder,matched,1,"333 NAHANTON ST, NEWTON CENTRE, MA, 02459",42.297348157279,-71.204459438375,87107793,R
641,3330 MASONIC DR,CHRISTUS ST FRANCES CABRINI HOSPITAL,ALEXANDRIA,LA,71315,1,Census_Geocoder,matched,1,"3330 MASONIC DR, ALEXANDRIA, LA, 71301",31.282064734386,-92.461214447252,639549046,R
642,3355 TRINITY MILLS ROAD,SUITE 209,DALLAS,TX,75284,1,Census_Geocoder,matched,1,"3355 TRINITY MILLS RD, DALLAS, TX, 75287",32.987375722044,-96.841391900282,657166908,L
643,336 VICTORIA BUILDING,,PITTSBURGH,PA,15261,1,Census_Geocoder,unmatched,0,,,,,
644,338 S OCOTILLO RD,,SACATON,AZ,85247,1,Census_Geocoder,matched,1,"338 OCOTILLO DR, , AZ, 85247",33.073534608279,-111.75502483537,129167403,L
645,340 N MIDDLETOWN RD,,LIMA,PA,19037,1,Census_Geocoder,unmatched,0,,,,,
646,341 GRUNNION AVE,BRANCH DENTAL CLINIC,GROTON,CT,06349,2,Census_Geocoder,unmatched,0,,,,,
647,341 GRUNNION AVENUE,,GROTON,CT,06349,1,Census_Geocoder,unmatched,0,,,,,
648,3411 N 5TH AVE,# 304,PHOENIX,AZ,52013,1,Census_Geocoder,matched,1,"3411 N 5TH AVE, PHOENIX, AZ, 85013",33.487778972384,-112.080806546893,128206358,R
649,35 COLLIER RD NW,SUITE 635,ATLANTA,GA,30368,1,Census_Geocoder,matched,1,"35 COLLIER LN, ATLANTA, GA, 30305",33.811608740077,-84.40833278597,632652404,R
650,35 JESSE HILL JR DRIVE,,ATLANTA,GA,30335,1,Census_Geocoder,matched,1,"35 JESSE HILL JR DR NE, ATLANTA, GA, 30303",33.754822304495,-84.38014523814,17344696,R
652,350 5TH AVE,EMPIRE STATE BUILDING,NEW YORK,NY,10118,1,Census_Geocoder,matched,1,"350 5TH AVE, NEW YORK, NY, 10118",40.747848600317,-73.985077152891,59653473,L
653,350 5TH AVE,STE 1706,NEW YORK,NY,10118,1,Census_Geocoder,matched,1,"350 5TH AVE, NEW YORK, NY, 10118",40.747848600317,-73.985077152891,59653473,L
654,350 PARNASSUS AVE,3RD FLOOR,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
655,350 PARNASSUS AVE,SUITE 150,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
656,350 PARNASSUS AVE,SUITE 509,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
657,350 PARNASSUS AVE,SUITE 607 BOX 0116,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
658,350 PARNASSUS AVE,SUITE 810 BOX 0705,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
659,350 PARNASSUS AVE,,SAN FRANCISCO,CA,94143,5,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
660,350 PARNASSUS AVE STE 509,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
661,350 PARNASSUS AVE SUITE 204,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
662,350 PARNASSUS SUITE 105,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94117",37.764030278755,-122.456126589434,624579146,R
663,3500 SOUTH LAFOUNTAIN ST,RADIATION THERAPY,KOKOMO,IN,46904,1,Census_Geocoder,matched,1,"3500 S LAFOUNTAIN ST, KOKOMO, IN, 46902",40.446596655504,-86.127015032656,27279886,L
664,3501 TERRACE ST,SUITE 3189,PITTSBURGH,PA,15261,2,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
665,3501 TERRACE ST,,PITTSBURGH,PA,15261,1,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
666,3501 TERRACE ST SUITE 3189,,PITTSBURGH,PA,15261,1,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
667,3501 TERRACE STREET,#3189,PITTSBURGH,PA,15261,1,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
668,3501 TERRACE STREET,ROOM G-34,PITTSBURGH,PA,15261,1,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
669,3501 TERRACE STREET,SUITE 3189,PITTSBURGH,PA,15261,2,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
670,3501 TERRACE STREET,SUITE G-133,PITTSBURGH,PA,15261,1,Census_Geocoder,matched,1,"3501 TERRACE ST, PITTSBURGH, PA, 15213",40.442040788089,-79.962845366432,51648642,L
671,352 HOSPITAL BLVD,,PINEVILLE,LA,71361,1,Census_Geocoder,matched,1,"352 HOSPITAL BLVD, PINEVILLE, LA, 71360",31.321201070123,-92.439347440102,11810847,L
672,3530 WEST POMONA BLVD,,POMONA,CA,91769,1,Census_Geocoder,matched,1,"3530 POMONA BLVD, POMONA, CA, 91768",34.0467462524,-117.811378371917,141730320,L
673,3550 TERRACE ST,A915 SCAIFE HALL,PITTSBURGH,PA,15261,1,Census_Geocoder,matched,1,"3550 TERRACE ST, PITTSBURGH, PA, 15213",40.442780009252,-79.961880535379,51648936,R
674,3565 MOMENTUM PL,,CHICAGO,IL,60689,1,Census_Geocoder,unmatched,0,,,,,
675,35TH MEDICAL GROUP,MISAWA AIR BASE,APO,WA,96319,1,Census_Geocoder,unmatched,0,,,,,
676,36 LIVELY OAKS RD,,LIVELY,VA,22507,1,Census_Geocoder,unmatched,0,,,,,
677,36 LIVELY OAKS ROAD,,LIVELY,VA,22507,1,Census_Geocoder,unmatched,0,,,,,
678,3601 4TH ST,# MS8162,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
679,3601 4TH ST,1A115,LUBBOCK,TX,79430,3,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
680,3601 4TH ST,MS 9901,LUBBOCK,TX,79430,2,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
681,3601 4TH ST,STE 1C282,LUBBOCK,TX,79430,2,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
682,3601 4TH ST,STOP 8312,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
683,3601 4TH ST,SUITE 1C102,LUBBOCK,TX,79430,5,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
684,3601 4TH ST,SUITE 1C143,LUBBOCK,TX,79430,5,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
685,3601 4TH ST,SUITE 1C282,LUBBOCK,TX,79430,3,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
686,3601 4TH ST,SUITE 2A300,LUBBOCK,TX,79430,5,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
687,3601 4TH ST,SUITE 3A112,LUBBOCK,TX,79430,2,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
688,3601 4TH ST,SUITE 3B100,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
689,3601 4TH ST,SUITE 4A100,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
690,3601 4TH ST,SUITE 4B174,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
691,3601 4TH ST,,LUBBOCK,TX,79430,11,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
692,3601 4TH ST # 1B300,,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
693,3601 4TH ST # MS 8321,,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
694,3601 4TH ST RM 1A150,,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
695,3601 4TH STREET,MAIL STOP 6225,LUBBOCK,TX,79430,1,Census_Geocoder,matched,1,"3601 4TH ST, LUBBOCK, TX, 79430",33.592230053095,-101.899076955704,637958457,R
696,3601 S 6TH AVE,SOUTHERN ARIZONA VA HEALTH CENTER,TUCSON,AZ,85775,1,Census_Geocoder,matched,1,"3601 S 6TH AVE, TUCSON, AZ, 85723",32.182110418846,-110.968054090848,635907759,L
697,3644 VALLEY RD,,LIBERTY CORNER,NJ,07938,1,Census_Geocoder,unmatched,0,,,,,
698,3700 WASHINGTON AVE,ST MARY'S MEDICAL CENTER ANESTHESIA DEPT,EVANSVILLE,IN,47750,2,Census_Geocoder,matched,1,"3700 WASHINGTON AVE, EVANSVILLE, IN, 47714",37.96245560626,-87.50534767156,658166516,L
699,3700 WASHINGTON AVE,ST MARYS MEDICAL CENTER ANESTHESIA DEPT,EVANSVILLE,IN,47750,2,Census_Geocoder,matched,1,"3700 WASHINGTON AVE, EVANSVILLE, IN, 47714",37.96245560626,-87.50534767156,658166516,L
700,3700 WASHINGTON AVE,,EVANSVILLE,IN,47750,4,Census_Geocoder,matched,1,"3700 WASHINGTON AVE, EVANSVILLE, IN, 47714",37.96245560626,-87.50534767156,658166516,L
701,3700 WASHINGTON AVENUE,,EVANSVILLE,IN,47750,1,Census_Geocoder,matched,1,"3700 WASHINGTON AVE, EVANSVILLE, IN, 47714",37.96245560626,-87.50534767156,658166516,L
702,3700 WASINGTON AVE,ST MARYS MEDICAL CENTER ANESTHESEA DEPT,EVANSVILLE,IN,47750,1,Census_Geocoder,matched,1,"3700 WASHINGTON AVE, EVANSVILLE, IN, 47714",37.96245560626,-87.50534767156,658166516,L
703,3710 SW US VETERANS HOSPITAL RD,PORTLAND VA MEDICAL CENTER P3-MED,PORTLAND,OR,97207,1,Census_Geocoder,matched,1,"3710 SW US VETERANS HOSPITAL RD, PORTLAND, OR, 97239",45.496414402423,-122.684452541907,638568297,L
704,3751 KATELLA AVE,,LOS ALAMITOS,CA,90702,2,Census_Geocoder,matched,1,"3751 KATELLA AVE, LOS ALAMITOS, CA, 90720",33.803233457498,-118.067238683476,143999259,L
705,3802 ERWIN ROAD,DUKE EYE CENTER,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"3802 ERWIN RD, DURHAM, NC, 27705",35.998726160037,-78.967190601396,651187524,R
706,3900 UNIVERSITY BLVD,,TYLER,TX,75799,1,Census_Geocoder,matched,1,"3900 UNIVERSITY BLVD, TYLER, TX, 75701",32.31203311129,-95.252916439551,141291325,L
710,40 DUKE MEDICINE CIR,STE 4300,DURHAM,NC,27710,1,Census_Geocoder,unmatched,0,,,,,
711,40 DUKE MEDICINE CIR,,DURHAM,NC,27710,10,Census_Geocoder,unmatched,0,,,,,
712,40 DUKE MEDICINE CIR # 2N,,DURHAM,NC,27710,1,Census_Geocoder,unmatched,0,,,,,
713,40 DUKE MEDICINE CIR # 3913,,DURHAM,NC,27710,1,Census_Geocoder,unmatched,0,,,,,
