STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio
IL,60618,25,21,4,18,25,0.72,8969,0.0027873787490244172,0.84,0.16
IL,60619,9,5,4,8,9,0.8888888888888888,8969,0.0010034563496487902,0.5555555555555556,0.4444444444444444
IL,60620,8,5,3,7,8,0.875,8969,0.0008919611996878136,0.625,0.375
IL,60621,14,10,4,10,14,0.7142857142857143,8969,0.0015609320994536737,0.7142857142857143,0.2857142857142857
IL,60622,50,38,12,28,50,0.56,8969,0.0055747574980488344,0.76,0.24
IL,60623,9,7,2,9,9,1.0,8969,0.0010034563496487902,0.7777777777777778,0.2222222222222222
IL,60624,6,3,3,6,6,1.0,8969,0.0006689708997658602,0.5,0.5
IL,60625,41,30,11,29,41,0.7073170731707317,8969,0.004571301148400045,0.7317073170731707,0.2682926829268293
IL,60626,7,3,4,5,7,0.7142857142857143,8969,0.0007804660497268369,0.42857142857142855,0.5714285714285714
IL,60628,8,5,3,7,8,0.875,8969,0.0008919611996878136,0.625,0.375
IL,60629,20,17,3,13,20,0.65,8969,0.002229902999219534,0.85,0.15
IL,60630,13,10,3,11,13,0.8461538461538461,8969,0.001449436949492697,0.7692307692307693,0.23076923076923078
IL,60631,48,43,5,27,48,0.5625,8969,0.0053517671981268816,0.8958333333333334,0.10416666666666667
IL,60632,11,9,2,6,11,0.5454545454545454,8969,0.0012264466495707437,0.8181818181818182,0.18181818181818182
IL,60634,33,31,2,16,33,0.48484848484848486,8969,0.003679339948712231,0.9393939393939394,0.06060606060606061
IL,60636,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,60637,53,51,2,37,53,0.6981132075471698,8969,0.005909242947931765,0.9622641509433962,0.03773584905660377
IL,60638,17,13,4,15,17,0.8823529411764706,8969,0.001895417549336604,0.7647058823529411,0.23529411764705882
IL,60639,18,11,7,13,18,0.7222222222222222,8969,0.0020069126992975804,0.6111111111111112,0.3888888888888889
IL,60640,44,29,15,30,44,0.6818181818181818,8969,0.004905786598282975,0.6590909090909091,0.3409090909090909
IL,60641,19,11,8,17,19,0.8947368421052632,8969,0.0021184078492585572,0.5789473684210527,0.42105263157894735
IL,60642,15,15,0,12,15,0.8,8969,0.0016724272494146504,1.0,0.0
IL,60643,16,11,5,12,16,0.75,8969,0.0017839223993756273,0.6875,0.3125
IL,60644,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,60645,10,5,5,9,10,0.9,8969,0.001114951499609767,0.5,0.5
IL,60646,27,18,9,19,27,0.7037037037037037,8969,0.003010369048946371,0.6666666666666666,0.3333333333333333
IL,60647,19,13,6,16,19,0.8421052631578947,8969,0.0021184078492585572,0.6842105263157895,0.3157894736842105
IL,60649,14,9,5,11,14,0.7857142857142857,8969,0.0015609320994536737,0.6428571428571429,0.35714285714285715
IL,60651,9,6,3,4,9,0.4444444444444444,8969,0.0010034563496487902,0.6666666666666666,0.3333333333333333
IL,60652,4,2,2,2,4,0.5,8969,0.0004459805998439068,0.5,0.5
IL,60653,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,60654,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,60655,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,60656,5,3,2,5,5,1.0,8969,0.0005574757498048835,0.6,0.4
IL,60657,81,72,9,40,81,0.49382716049382713,8969,0.009031107146839112,0.8888888888888888,0.1111111111111111
IL,60659,34,24,10,23,34,0.6764705882352942,8969,0.003790835098673208,0.7058823529411765,0.29411764705882354
IL,60660,14,10,4,14,14,1.0,8969,0.0015609320994536737,0.7142857142857143,0.2857142857142857
IL,60661,6,4,2,6,6,1.0,8969,0.0006689708997658602,0.6666666666666666,0.3333333333333333
IL,60674,16,16,0,12,16,0.75,8969,0.0017839223993756273,1.0,0.0
IL,60675,10,10,0,2,10,0.2,8969,0.001114951499609767,1.0,0.0
IL,60677,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60686,2,0,2,1,2,0.5,8969,0.0002229902999219534,0.0,1.0
IL,60689,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,60693,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,60706,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,60707,18,14,4,13,18,0.7222222222222222,8969,0.0020069126992975804,0.7777777777777778,0.2222222222222222
IL,60712,14,10,4,12,14,0.8571428571428571,8969,0.0015609320994536737,0.7142857142857143,0.2857142857142857
IL,60714,25,17,8,17,25,0.68,8969,0.0027873787490244172,0.68,0.32
IL,60803,7,6,1,5,7,0.7142857142857143,8969,0.0007804660497268369,0.8571428571428571,0.14285714285714285
IL,60804,9,9,0,8,9,0.8888888888888888,8969,0.0010034563496487902,1.0,0.0
IL,60805,38,31,7,17,38,0.4473684210526316,8969,0.0042368156985171145,0.8157894736842105,0.18421052631578946
IL,60821,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60827,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60901,29,23,6,20,29,0.6896551724137931,8969,0.0032333593488683243,0.7931034482758621,0.20689655172413793
IL,60914,17,16,1,11,17,0.6470588235294118,8969,0.001895417549336604,0.9411764705882353,0.058823529411764705
IL,60915,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,60924,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60930,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60936,3,3,0,3,3,1.0,8969,0.0003344854498829301,1.0,0.0
IL,60938,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60942,6,3,3,5,6,0.8333333333333334,8969,0.0006689708997658602,0.5,0.5
IL,60950,7,5,2,4,7,0.5714285714285714,8969,0.0007804660497268369,0.7142857142857143,0.2857142857142857
IL,60955,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,60957,5,0,5,3,5,0.6,8969,0.0005574757498048835,0.0,1.0
IL,60963,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,60970,10,4,6,9,10,0.9,8969,0.001114951499609767,0.4,0.6
IL,61008,12,7,5,7,12,0.5833333333333334,8969,0.0013379417995317204,0.5833333333333334,0.4166666666666667
IL,61010,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61016,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61019,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61020,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,61021,22,13,9,17,22,0.7727272727272727,8969,0.0024528932991414874,0.5909090909090909,0.4090909090909091
IL,61024,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61030,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61032,21,13,8,16,21,0.7619047619047619,8969,0.0023413981491805106,0.6190476190476191,0.38095238095238093
IL,61036,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,61048,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,61053,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61054,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61061,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61064,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61068,5,3,2,5,5,1.0,8969,0.0005574757498048835,0.6,0.4
IL,61071,4,2,2,4,4,1.0,8969,0.0004459805998439068,0.5,0.5
IL,61073,7,6,1,5,7,0.7142857142857143,8969,0.0007804660497268369,0.8571428571428571,0.14285714285714285
IL,61074,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,61080,2,0,2,2,2,1.0,8969,0.0002229902999219534,0.0,1.0
IL,61081,9,7,2,9,9,1.0,8969,0.0010034563496487902,0.7777777777777778,0.2222222222222222
IL,61087,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61101,9,5,4,8,9,0.8888888888888888,8969,0.0010034563496487902,0.5555555555555556,0.4444444444444444
IL,61102,19,19,0,12,19,0.631578947368421,8969,0.0021184078492585572,1.0,0.0
IL,61103,44,39,5,25,44,0.5681818181818182,8969,0.004905786598282975,0.8863636363636364,0.11363636363636363
IL,61104,23,21,2,19,23,0.8260869565217391,8969,0.002564388449102464,0.9130434782608695,0.08695652173913043
IL,61107,90,78,12,48,90,0.5333333333333333,8969,0.010034563496487903,0.8666666666666667,0.13333333333333333
IL,61108,35,22,13,26,35,0.7428571428571429,8969,0.0039023302486341843,0.6285714285714286,0.37142857142857144
IL,61109,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,61111,17,15,2,11,17,0.6470588235294118,8969,0.001895417549336604,0.8823529411764706,0.11764705882352941
IL,61112,4,1,3,3,4,0.75,8969,0.0004459805998439068,0.25,0.75
IL,61114,32,32,0,18,32,0.5625,8969,0.0035678447987512545,1.0,0.0
IL,61115,10,10,0,6,10,0.6,8969,0.001114951499609767,1.0,0.0
IL,61201,43,34,9,17,43,0.3953488372093023,8969,0.004794291448321998,0.7906976744186046,0.20930232558139536
IL,61231,6,2,4,6,6,1.0,8969,0.0006689708997658602,0.3333333333333333,0.6666666666666666
IL,61234,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61240,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61241,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61244,12,8,4,5,12,0.4166666666666667,8969,0.0013379417995317204,0.6666666666666666,0.3333333333333333
IL,61250,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61254,16,11,5,10,16,0.625,8969,0.0017839223993756273,0.6875,0.3125
IL,61256,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61264,5,5,0,3,5,0.6,8969,0.0005574757498048835,1.0,0.0
IL,61265,140,115,25,52,140,0.37142857142857144,8969,0.015609320994536737,0.8214285714285714,0.17857142857142858
IL,61270,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61273,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61274,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61282,16,15,1,9,16,0.5625,8969,0.0017839223993756273,0.9375,0.0625
IL,61299,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61301,3,3,0,3,3,1.0,8969,0.0003344854498829301,1.0,0.0
IL,61312,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61313,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61326,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,61329,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61341,3,3,0,3,3,1.0,8969,0.0003344854498829301,1.0,0.0
IL,61342,5,3,2,5,5,1.0,8969,0.0005574757498048835,0.6,0.4
IL,61350,15,8,7,14,15,0.9333333333333333,8969,0.0016724272494146504,0.5333333333333333,0.4666666666666667
IL,61354,13,10,3,11,13,0.8461538461538461,8969,0.001449436949492697,0.7692307692307693,0.23076923076923078
IL,61356,12,6,6,12,12,1.0,8969,0.0013379417995317204,0.5,0.5
IL,61362,8,5,3,7,8,0.875,8969,0.0008919611996878136,0.625,0.375
IL,61364,8,4,4,6,8,0.75,8969,0.0008919611996878136,0.5,0.5
IL,61369,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61373,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,61377,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61401,40,33,7,29,40,0.725,8969,0.004459805998439068,0.825,0.175
IL,61413,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61422,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61434,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,61443,7,5,2,6,7,0.8571428571428571,8969,0.0007804660497268369,0.7142857142857143,0.2857142857142857
IL,61455,35,27,8,19,35,0.5428571428571428,8969,0.0039023302486341843,0.7714285714285715,0.22857142857142856
IL,61462,12,3,9,11,12,0.9166666666666666,8969,0.0013379417995317204,0.25,0.75
IL,61486,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61491,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61515,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61517,2,1,1,1,2,0.5,8969,0.0002229902999219534,0.5,0.5
IL,61520,8,7,1,6,8,0.75,8969,0.0008919611996878136,0.875,0.125
IL,61523,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61525,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61529,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,61530,5,5,0,4,5,0.8,8969,0.0005574757498048835,1.0,0.0
IL,61531,2,0,2,2,2,1.0,8969,0.0002229902999219534,0.0,1.0
IL,61537,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,61542,2,0,2,2,2,1.0,8969,0.0002229902999219534,0.0,1.0
IL,61546,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61548,2,0,2,1,2,0.5,8969,0.0002229902999219534,0.0,1.0
IL,61550,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,61554,52,48,4,15,52,0.28846153846153844,8969,0.005797747797970788,0.9230769230769231,0.07692307692307693
IL,61561,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61568,4,4,0,1,4,0.25,8969,0.0004459805998439068,1.0,0.0
IL,61571,5,5,0,4,5,0.8,8969,0.0005574757498048835,1.0,0.0
IL,61602,9,9,0,6,9,0.6666666666666666,8969,0.0010034563496487902,1.0,0.0
IL,61603,20,15,5,15,20,0.75,8969,0.002229902999219534,0.75,0.25
IL,61604,5,3,2,5,5,1.0,8969,0.0005574757498048835,0.6,0.4
IL,61605,16,12,4,12,16,0.75,8969,0.0017839223993756273,0.75,0.25
IL,61606,3,3,0,2,3,0.6666666666666666,8969,0.0003344854498829301,1.0,0.0
IL,61607,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61611,9,7,2,8,9,0.8888888888888888,8969,0.0010034563496487902,0.7777777777777778,0.2222222222222222
IL,61614,52,44,8,35,52,0.6730769230769231,8969,0.005797747797970788,0.8461538461538461,0.15384615384615385
IL,61615,50,46,4,24,50,0.48,8969,0.0055747574980488344,0.92,0.08
IL,61616,4,4,0,3,4,0.75,8969,0.0004459805998439068,1.0,0.0
IL,61625,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61636,5,4,1,5,5,1.0,8969,0.0005574757498048835,0.8,0.2
IL,61637,16,16,0,12,16,0.75,8969,0.0017839223993756273,1.0,0.0
IL,61701,65,55,10,27,65,0.4153846153846154,8969,0.0072471847474634855,0.8461538461538461,0.15384615384615385
IL,61702,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61704,30,25,5,19,30,0.6333333333333333,8969,0.0033448544988293008,0.8333333333333334,0.16666666666666666
IL,61705,3,3,0,3,3,1.0,8969,0.0003344854498829301,1.0,0.0
IL,61726,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61727,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,61738,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,61739,2,0,2,2,2,1.0,8969,0.0002229902999219534,0.0,1.0
IL,61744,3,3,0,2,3,0.6666666666666666,8969,0.0003344854498829301,1.0,0.0
IL,61747,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61752,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61753,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61760,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61761,26,22,4,20,26,0.7692307692307693,8969,0.002898873898985394,0.8461538461538461,0.15384615384615385
IL,61764,8,5,3,6,8,0.75,8969,0.0008919611996878136,0.625,0.375
IL,61790,5,5,0,3,5,0.6,8969,0.0005574757498048835,1.0,0.0
IL,61801,41,41,0,25,41,0.6097560975609756,8969,0.004571301148400045,1.0,0.0
IL,61802,10,5,5,9,10,0.9,8969,0.001114951499609767,0.5,0.5
IL,61813,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61820,12,10,2,11,12,0.9166666666666666,8969,0.0013379417995317204,0.8333333333333334,0.16666666666666666
IL,61821,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,61822,18,15,3,14,18,0.7777777777777778,8969,0.0020069126992975804,0.8333333333333334,0.16666666666666666
IL,61826,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61832,39,28,11,27,39,0.6923076923076923,8969,0.004348310848478091,0.717948717948718,0.28205128205128205
IL,61842,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61844,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61853,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61856,5,5,0,4,5,0.8,8969,0.0005574757498048835,1.0,0.0
IL,61864,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61866,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,61873,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61910,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,61911,2,0,2,2,2,1.0,8969,0.0002229902999219534,0.0,1.0
IL,61919,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61920,12,7,5,10,12,0.8333333333333334,8969,0.0013379417995317204,0.5833333333333334,0.4166666666666667
IL,61938,21,18,3,19,21,0.9047619047619048,8969,0.0023413981491805106,0.8571428571428571,0.14285714285714285
IL,61944,5,5,0,5,5,1.0,8969,0.0005574757498048835,1.0,0.0
IL,61951,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,61953,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,61956,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62002,43,26,17,28,43,0.6511627906976745,8969,0.004794291448321998,0.6046511627906976,0.3953488372093023
IL,62009,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62010,3,1,2,3,3,1.0,8969,0.0003344854498829301,0.3333333333333333,0.6666666666666666
IL,62012,5,4,1,4,5,0.8,8969,0.0005574757498048835,0.8,0.2
IL,62014,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,62016,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,62024,4,4,0,3,4,0.75,8969,0.0004459805998439068,1.0,0.0
IL,62025,16,11,5,13,16,0.8125,8969,0.0017839223993756273,0.6875,0.3125
IL,62033,6,4,2,4,6,0.6666666666666666,8969,0.0006689708997658602,0.6666666666666666,0.3333333333333333
IL,62034,21,18,3,11,21,0.5238095238095238,8969,0.0023413981491805106,0.8571428571428571,0.14285714285714285
IL,62035,5,4,1,3,5,0.6,8969,0.0005574757498048835,0.8,0.2
IL,62040,19,15,4,10,19,0.5263157894736842,8969,0.0021184078492585572,0.7894736842105263,0.21052631578947367
IL,62044,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62047,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62049,16,7,9,13,16,0.8125,8969,0.0017839223993756273,0.4375,0.5625
IL,62052,20,16,4,17,20,0.85,8969,0.002229902999219534,0.8,0.2
IL,62056,8,4,4,7,8,0.875,8969,0.0008919611996878136,0.5,0.5
IL,62062,27,23,4,18,27,0.6666666666666666,8969,0.003010369048946371,0.8518518518518519,0.14814814814814814
IL,62069,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62088,3,1,2,3,3,1.0,8969,0.0003344854498829301,0.3333333333333333,0.6666666666666666
IL,62095,4,2,2,4,4,1.0,8969,0.0004459805998439068,0.5,0.5
IL,62201,9,7,2,7,9,0.7777777777777778,8969,0.0010034563496487902,0.7777777777777778,0.2222222222222222
IL,62205,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,62206,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62207,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62208,9,9,0,6,9,0.6666666666666666,8969,0.0010034563496487902,1.0,0.0
IL,62220,27,18,9,22,27,0.8148148148148148,8969,0.003010369048946371,0.6666666666666666,0.3333333333333333
IL,62221,4,4,0,3,4,0.75,8969,0.0004459805998439068,1.0,0.0
IL,62223,10,8,2,9,10,0.9,8969,0.001114951499609767,0.8,0.2
IL,62225,12,10,2,9,12,0.75,8969,0.0013379417995317204,0.8333333333333334,0.16666666666666666
IL,62226,65,55,10,34,65,0.5230769230769231,8969,0.0072471847474634855,0.8461538461538461,0.15384615384615385
IL,62230,12,9,3,10,12,0.8333333333333334,8969,0.0013379417995317204,0.75,0.25
IL,62231,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,62232,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62233,7,4,3,6,7,0.8571428571428571,8969,0.0007804660497268369,0.5714285714285714,0.42857142857142855
IL,62234,9,3,6,7,9,0.7777777777777778,8969,0.0010034563496487902,0.3333333333333333,0.6666666666666666
IL,62236,5,4,1,5,5,1.0,8969,0.0005574757498048835,0.8,0.2
IL,62237,2,2,0,1,2,0.5,8969,0.0002229902999219534,1.0,0.0
IL,62243,5,4,1,5,5,1.0,8969,0.0005574757498048835,0.8,0.2
IL,62246,9,7,2,8,9,0.8888888888888888,8969,0.0010034563496487902,0.7777777777777778,0.2222222222222222
IL,62249,14,11,3,11,14,0.7857142857142857,8969,0.0015609320994536737,0.7857142857142857,0.21428571428571427
IL,62254,4,3,1,4,4,1.0,8969,0.0004459805998439068,0.75,0.25
IL,62258,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62260,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,62263,3,3,0,3,3,1.0,8969,0.0003344854498829301,1.0,0.0
IL,62265,4,4,0,3,4,0.75,8969,0.0004459805998439068,1.0,0.0
IL,62269,35,29,6,25,35,0.7142857142857143,8969,0.0039023302486341843,0.8285714285714286,0.17142857142857143
IL,62274,6,4,2,5,6,0.8333333333333334,8969,0.0006689708997658602,0.6666666666666666,0.3333333333333333
IL,62278,9,6,3,9,9,1.0,8969,0.0010034563496487902,0.6666666666666666,0.3333333333333333
IL,62285,4,4,0,4,4,1.0,8969,0.0004459805998439068,1.0,0.0
IL,62286,7,5,2,5,7,0.7142857142857143,8969,0.0007804660497268369,0.7142857142857143,0.2857142857142857
IL,62288,3,3,0,3,3,1.0,8969,0.0003344854498829301,1.0,0.0
IL,62293,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,62294,5,5,0,3,5,0.6,8969,0.0005574757498048835,1.0,0.0
IL,62298,10,8,2,9,10,0.9,8969,0.001114951499609767,0.8,0.2
IL,62301,58,52,6,35,58,0.603448275862069,8969,0.006466718697736649,0.896551724137931,0.10344827586206896
IL,62305,9,6,3,9,9,1.0,8969,0.0010034563496487902,0.6666666666666666,0.3333333333333333
IL,62312,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62321,4,4,0,3,4,0.75,8969,0.0004459805998439068,1.0,0.0
IL,62341,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,62350,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62354,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62363,12,5,7,10,12,0.8333333333333334,8969,0.0013379417995317204,0.4166666666666667,0.5833333333333334
IL,62401,48,34,14,32,48,0.6666666666666666,8969,0.0053517671981268816,0.7083333333333334,0.2916666666666667
IL,62411,3,2,1,2,3,0.6666666666666666,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,62417,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62420,2,0,2,2,2,1.0,8969,0.0002229902999219534,0.0,1.0
IL,62424,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62439,2,2,0,2,2,1.0,8969,0.0002229902999219534,1.0,0.0
IL,62441,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
IL,62442,1,0,1,1,1,1.0,8969,0.0001114951499609767,0.0,1.0
IL,62448,1,1,0,1,1,1.0,8969,0.0001114951499609767,1.0,0.0
IL,62449,4,2,2,4,4,1.0,8969,0.0004459805998439068,0.5,0.5
IL,62450,7,4,3,7,7,1.0,8969,0.0007804660497268369,0.5714285714285714,0.42857142857142855
IL,62454,17,11,6,10,17,0.5882352941176471,8969,0.001895417549336604,0.6470588235294118,0.35294117647058826
IL,62467,2,1,1,2,2,1.0,8969,0.0002229902999219534,0.5,0.5
IL,62471,9,3,6,7,9,0.7777777777777778,8969,0.0010034563496487902,0.3333333333333333,0.6666666666666666
IL,62521,37,32,5,22,37,0.5945945945945946,8969,0.004125320548556138,0.8648648648648649,0.13513513513513514
IL,62522,3,2,1,3,3,1.0,8969,0.0003344854498829301,0.6666666666666666,0.3333333333333333
