STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio,population,providers_per_10000,individual_providers_per_10000,organization_providers_per_10000
WI,53223,13,10,3,13,13,1.0,5595,0.0023235031277926,0.7692307692307693,0.2307692307692307,29287.0,4.438829514801789,3.4144842421552224,1.0243452726465667
WI,53224,4,2,2,3,4,0.75,5595,0.0007149240393208,0.5,0.5,21445.0,1.8652366519002097,0.9326183259501049,0.9326183259501049
WI,53225,3,1,2,3,3,1.0,5595,0.0005361930294906,0.3333333333333333,0.6666666666666666,25277.0,1.1868497052656566,0.39561656842188553,0.7912331368437711
WI,53226,152,138,14,70,152,0.4605263157894737,5595,0.0271671134941912,0.9078947368421052,0.0921052631578947,18893.0,80.4530778595247,73.04292595141058,7.410151908114116
WI,53227,44,37,7,30,44,0.6818181818181818,5595,0.007864164432529,0.8409090909090909,0.1590909090909091,22988.0,19.140421089263963,16.095354097790153,3.045066991473812
WI,53228,9,7,2,8,9,0.8888888888888888,5595,0.0016085790884718,0.7777777777777778,0.2222222222222222,15084.0,5.966587112171838,4.640678865022541,1.3259082471492973
WI,53233,22,21,1,15,22,0.6818181818181818,5595,0.0039320822162645,0.9545454545454546,0.0454545454545454,14412.0,15.265056897030252,14.571190674437968,0.6938662225922843
WI,53235,8,7,1,4,8,0.5,5595,0.0014298480786416,0.875,0.125,9318.0,8.585533376261,7.512341704228375,1.073191672032625
WI,53295,27,25,2,19,27,0.7037037037037037,5595,0.0048257372654155,0.925925925925926,0.074074074074074,121.0,2231.404958677686,2066.115702479339,165.28925619834712
WI,53402,6,6,0,6,6,1.0,5595,0.0010723860589812,1.0,0.0,35272.0,1.7010660013608527,1.7010660013608527,0.0
WI,53403,20,13,7,16,20,0.8,5595,0.0035746201966041,0.65,0.35,26696.0,7.491759065028469,4.869643392268505,2.622115672759964
WI,53404,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,12438.0,1.6079755587715066,1.6079755587715066,0.0
WI,53405,22,18,4,16,22,0.7272727272727273,5595,0.0039320822162645,0.8181818181818182,0.1818181818181818,27843.0,7.901447401501275,6.4648206012283165,1.4366268002729592
WI,53406,10,6,4,9,10,0.9,5595,0.001787310098302,0.6,0.4,25564.0,3.911750899702707,2.347050539821624,1.5647003598810827
WI,53502,1,0,1,1,1,1.0,5595,0.0001787310098302,0.0,1.0,2420.0,4.132231404958677,0.0,4.132231404958677
WI,53507,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,2435.0,4.1067761806981515,4.1067761806981515,0.0
WI,53508,4,3,1,4,4,1.0,5595,0.0007149240393208,0.75,0.25,5711.0,7.004027315706532,5.253020486779898,1.751006828926633
WI,53511,15,12,3,12,15,0.8,5595,0.002680965147453,0.8,0.2,48305.0,3.105268605734396,2.4842148845875167,0.6210537211468792
WI,53515,6,4,2,4,6,0.6666666666666666,5595,0.0010723860589812,0.6666666666666666,0.3333333333333333,2635.0,22.770398481973434,15.180265654648956,7.590132827324478
WI,53516,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,2184.0,4.5787545787545785,4.5787545787545785,0.0
WI,53521,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,3688.0,2.711496746203905,2.711496746203905,0.0
WI,53523,4,4,0,4,4,1.0,5595,0.0007149240393208,1.0,0.0,5077.0,7.878668505022651,7.878668505022651,0.0
WI,53525,1,0,1,1,1,1.0,5595,0.0001787310098302,0.0,1.0,4083.0,2.449179524859172,0.0,2.449179524859172
WI,53527,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,11515.0,1.7368649587494571,0.8684324793747286,0.8684324793747286
WI,53528,4,2,2,4,4,1.0,5595,0.0007149240393208,0.5,0.5,6282.0,6.367398917542184,3.183699458771092,3.183699458771092
WI,53529,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,2456.0,4.071661237785016,4.071661237785016,0.0
WI,53530,7,5,2,6,7,0.8571428571428571,5595,0.0012511170688114,0.7142857142857143,0.2857142857142857,4581.0,15.280506439641998,10.914647456887142,4.365858982754857
WI,53532,4,4,0,2,4,0.5,5595,0.0007149240393208,1.0,0.0,16286.0,2.4560972614515535,2.4560972614515535,0.0
WI,53533,9,8,1,7,9,0.7777777777777778,5595,0.0016085790884718,0.8888888888888888,0.1111111111111111,7368.0,12.214983713355048,10.857763300760045,1.3572204125950056
WI,53534,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,12344.0,1.6202203499675956,1.6202203499675956,0.0
WI,53536,4,3,1,4,4,1.0,5595,0.0007149240393208,0.75,0.25,9449.0,4.233252195999577,3.1749391469996824,1.0583130489998942
WI,53538,25,24,1,14,25,0.56,5595,0.0044682752457551,0.96,0.04,18604.0,13.437970328961514,12.900451515803052,0.5375188131584605
WI,53541,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,834.0,11.990407673860911,11.990407673860911,0.0
WI,53545,12,10,2,10,12,0.8333333333333334,5595,0.0021447721179624,0.8333333333333334,0.1666666666666666,23937.0,5.013159543802481,4.177632953168735,0.8355265906337469
WI,53546,28,27,1,22,28,0.7857142857142857,5595,0.0050044682752457,0.9642857142857144,0.0357142857142857,29482.0,9.497320398887457,9.158130384641476,0.3391900142459806
WI,53547,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,,,,
WI,53548,12,9,3,11,12,0.9166666666666666,5595,0.0021447721179624,0.75,0.25,20509.0,5.851089765468819,4.388317324101614,1.4627724413672047
WI,53549,7,5,2,6,7,0.8571428571428571,5595,0.0012511170688114,0.7142857142857143,0.2857142857142857,9901.0,7.06999293000707,5.04999495000505,2.01999798000202
WI,53551,6,6,0,5,6,0.8333333333333334,5595,0.0010723860589812,1.0,0.0,9485.0,6.32577754348972,6.32577754348972,0.0
WI,53555,7,5,2,7,7,1.0,5595,0.0012511170688114,0.7142857142857143,0.2857142857142857,8708.0,8.038585209003216,5.741846577859439,2.296738631143776
WI,53557,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,419.0,23.86634844868735,23.86634844868735,0.0
WI,53558,4,3,1,4,4,1.0,5595,0.0007149240393208,0.75,0.25,13133.0,3.0457625828066703,2.2843219371050028,0.7614406457016676
WI,53560,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,3375.0,2.962962962962963,2.962962962962963,0.0
WI,53561,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,1954.0,5.117707267144319,5.117707267144319,0.0
WI,53562,26,25,1,21,26,0.8076923076923077,5595,0.0046470062555853,0.9615384615384616,0.0384615384615384,29488.0,8.8171459576777,8.478024959305479,0.3391209983722192
WI,53563,3,3,0,3,3,1.0,5595,0.0005361930294906,1.0,0.0,11468.0,2.615974886641088,2.615974886641088,0.0
WI,53565,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,4672.0,4.280821917808219,4.280821917808219,0.0
WI,53566,13,13,0,12,13,0.9230769230769232,5595,0.0023235031277926,1.0,0.0,14772.0,8.800433252098564,8.800433252098564,0.0
WI,53572,7,5,2,6,7,0.8571428571428571,5595,0.0012511170688114,0.7142857142857143,0.2857142857142857,10441.0,6.704338664878843,4.788813332056317,1.9155253328225266
WI,53573,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,2924.0,3.4199726402188784,3.4199726402188784,0.0
WI,53575,9,8,1,8,9,0.8888888888888888,5595,0.0016085790884718,0.8888888888888888,0.1111111111111111,17790.0,5.05902192242833,4.4969083754918495,0.5621135469364812
WI,53578,31,29,2,14,31,0.4516129032258064,5595,0.0055406613047363,0.935483870967742,0.064516129032258,6444.0,48.10676598386096,45.003103662321536,3.1036623215394163
WI,53581,32,28,4,17,32,0.53125,5595,0.0057193923145665,0.875,0.125,10141.0,31.55507346415541,27.610689281135983,3.944384183019426
WI,53583,3,2,1,3,3,1.0,5595,0.0005361930294906,0.6666666666666666,0.3333333333333333,6043.0,4.964421644878371,3.3096144299189145,1.6548072149594573
WI,53588,8,6,2,5,8,0.625,5595,0.0014298480786416,0.75,0.25,3850.0,20.77922077922078,15.584415584415584,5.194805194805195
WI,53589,17,15,2,10,17,0.5882352941176471,5595,0.0030384271671134,0.8823529411764706,0.1176470588235294,19684.0,8.636456004877058,7.620402357244462,1.016053647632595
WI,53590,15,14,1,11,15,0.7333333333333333,5595,0.002680965147453,0.9333333333333332,0.0666666666666666,43965.0,3.4118048447628797,3.1843511884453544,0.2274536563175253
WI,53593,25,20,5,18,25,0.72,5595,0.0044682752457551,0.8,0.2,29479.0,8.480613317955154,6.784490654364124,1.696122663591031
WI,53594,1,0,1,1,1,1.0,5595,0.0001787310098302,0.0,1.0,5187.0,1.9278966647387699,0.0,1.9278966647387699
WI,53597,6,5,1,6,6,1.0,5595,0.0010723860589812,0.8333333333333334,0.1666666666666666,20671.0,2.902617193169174,2.418847660974312,0.4837695321948624
WI,53703,16,14,2,14,16,0.875,5595,0.0028596961572832,0.875,0.125,37467.0,4.270424640350175,3.736621560306403,0.5338030800437719
WI,53704,31,27,4,20,31,0.6451612903225806,5595,0.0055406613047363,0.8709677419354839,0.1290322580645161,47136.0,6.576714188730482,5.728105906313646,0.8486082824168364
WI,53705,66,65,1,39,66,0.5909090909090909,5595,0.0117962466487935,0.9848484848484848,0.0151515151515151,25045.0,26.352565382311838,25.953284088640448,0.3992812936713915
WI,53706,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,3801.0,5.261773217574323,2.6308866087871614,2.6308866087871614
WI,53711,60,54,6,38,60,0.6333333333333333,5595,0.0107238605898123,0.9,0.1,50474.0,11.887308317153385,10.698577485438047,1.1887308317153384
WI,53713,23,17,6,18,23,0.782608695652174,5595,0.0041108132260947,0.7391304347826086,0.2608695652173913,23744.0,9.6866576819407,7.159703504043127,2.5269541778975744
WI,53714,4,3,1,3,4,0.75,5595,0.0007149240393208,0.75,0.25,16340.0,2.4479804161566707,1.835985312117503,0.6119951040391677
WI,53715,202,190,12,58,202,0.2871287128712871,5595,0.0361036639857015,0.9405940594059404,0.0594059405940594,15499.0,130.3309890960707,122.58855410026453,7.742434995806181
WI,53716,40,39,1,22,40,0.55,5595,0.0071492403932082,0.975,0.025,18866.0,21.202162620587302,20.67210855507262,0.5300540655146825
WI,53717,73,67,6,36,73,0.4931506849315068,5595,0.013047363717605,0.9178082191780822,0.0821917808219178,13026.0,56.04176262858898,51.435590357746044,4.606172270842929
WI,53718,13,10,3,11,13,0.8461538461538461,5595,0.0023235031277926,0.7692307692307693,0.2307692307692307,18642.0,6.97350069735007,5.3642313056539,1.60926939169617
WI,53719,42,38,4,25,42,0.5952380952380952,5595,0.0075067024128686,0.9047619047619048,0.0952380952380952,33688.0,12.467347423414866,11.27998100213726,1.1873664212776063
WI,53726,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,5043.0,3.96589331746976,3.96589331746976,0.0
WI,53792,161,160,1,53,161,0.3291925465838509,5595,0.028775692582663,0.9937888198757764,0.0062111801242236,0.0,,,
WI,53805,7,6,1,7,7,1.0,5595,0.0012511170688114,0.8571428571428571,0.1428571428571428,5569.0,12.569581612497755,10.773927096426647,1.795654516071108
WI,53807,4,2,2,4,4,1.0,5595,0.0007149240393208,0.5,0.5,4298.0,9.306654257794323,4.653327128897161,4.653327128897161
WI,53808,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,934.0,10.706638115631693,10.706638115631693,0.0
WI,53809,1,0,1,1,1,1.0,5595,0.0001787310098302,0.0,1.0,4701.0,2.127206977238885,0.0,2.127206977238885
WI,53813,9,7,2,8,9,0.8888888888888888,5595,0.0016085790884718,0.7777777777777778,0.2222222222222222,6139.0,14.660368138133247,11.402508551881414,3.2578595862518323
WI,53818,13,11,2,12,13,0.9230769230769232,5595,0.0023235031277926,0.8461538461538461,0.1538461538461538,15843.0,8.205516631951019,6.943129457804709,1.2623871741463106
WI,53821,21,14,7,14,21,0.6666666666666666,5595,0.0037533512064343,0.6666666666666666,0.3333333333333333,7711.0,27.233821812994425,18.15588120866295,9.077940604331475
WI,53901,28,25,3,13,28,0.4642857142857143,5595,0.0050044682752457,0.8928571428571429,0.1071428571428571,14654.0,19.10741094581684,17.06018834447932,2.0472226013375185
WI,53910,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,3618.0,2.7639579878385847,2.7639579878385847,0.0
WI,53913,36,26,10,24,36,0.6666666666666666,5595,0.0064343163538873,0.7222222222222222,0.2777777777777778,21342.0,16.86814731515322,12.182550838721768,4.685596476431449
WI,53916,26,12,14,21,26,0.8076923076923077,5595,0.0046470062555853,0.4615384615384615,0.5384615384615384,22956.0,11.326014985189056,5.2273915316257185,6.098623453563339
WI,53919,1,0,1,1,1,1.0,5595,0.0001787310098302,0.0,1.0,2308.0,4.332755632582322,0.0,4.332755632582322
WI,53922,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,1033.0,9.68054211035818,9.68054211035818,0.0
WI,53925,9,7,2,9,9,1.0,5595,0.0016085790884718,0.7777777777777778,0.2222222222222222,8956.0,10.049129075480126,7.815989280928987,2.2331397945511386
WI,53926,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,1877.0,5.327650506126798,5.327650506126798,0.0
WI,53929,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,2833.0,7.059654076950229,3.5298270384751147,3.5298270384751147
WI,53933,1,0,1,1,1,1.0,5595,0.0001787310098302,0.0,1.0,4074.0,2.454590083456063,0.0,2.454590083456063
WI,53934,5,5,0,4,5,0.8,5595,0.000893655049151,1.0,0.0,4404.0,11.353315168029065,11.353315168029065,0.0
WI,53940,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,0.0,,,
WI,53946,3,1,2,3,3,1.0,5595,0.0005361930294906,0.3333333333333333,0.6666666666666666,4308.0,6.963788300835654,2.3212627669452184,4.642525533890437
WI,53948,26,26,0,13,26,0.5,5595,0.0046470062555853,1.0,0.0,8221.0,31.62632283177229,31.62632283177229,0.0
WI,53949,4,2,2,3,4,0.75,5595,0.0007149240393208,0.5,0.5,6291.0,6.3582896200921954,3.1791448100460977,3.1791448100460977
WI,53950,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,5838.0,3.4258307639602603,3.4258307639602603,0.0
WI,53955,3,2,1,2,3,0.6666666666666666,5595,0.0005361930294906,0.6666666666666666,0.3333333333333333,5909.0,5.07700118463361,3.3846674564224064,1.6923337282112032
WI,53956,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,3238.0,6.176652254478073,3.0883261272390365,3.0883261272390365
WI,53959,13,10,3,9,13,0.6923076923076923,5595,0.0023235031277926,0.7692307692307693,0.2307692307692307,14391.0,9.033423667570009,6.948787436592315,2.0846362309776945
WI,53961,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,838.0,11.933174224343675,11.933174224343675,0.0
WI,53963,17,10,7,15,17,0.8823529411764706,5595,0.0030384271671134,0.5882352941176471,0.4117647058823529,13927.0,12.20650534932146,7.180297264306742,5.02620808501472
WI,53965,10,9,1,6,10,0.6,5595,0.001787310098302,0.9,0.1,11197.0,8.93096365097794,8.037867285880147,0.8930963650977941
WI,54001,17,17,0,8,17,0.4705882352941176,5595,0.0030384271671134,1.0,0.0,7947.0,21.39172014596703,21.39172014596703,0.0
WI,54002,9,5,4,9,9,1.0,5595,0.0016085790884718,0.5555555555555556,0.4444444444444444,6887.0,13.068099317554813,7.26005517641934,5.808044141135473
WI,54009,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,2725.0,3.669724770642202,3.669724770642202,0.0
WI,54011,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,6910.0,2.894356005788712,1.447178002894356,1.447178002894356
WI,54013,2,2,0,1,2,0.5,5595,0.0003574620196604,1.0,0.0,3383.0,5.911912503694946,5.911912503694946,0.0
WI,54015,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,4107.0,2.4348672997321645,2.4348672997321645,0.0
WI,54016,24,21,3,19,24,0.7916666666666666,5595,0.0042895442359249,0.875,0.125,33784.0,7.1039545346909785,6.215960217854605,0.8879943168363723
WI,54017,15,14,1,9,15,0.6,5595,0.002680965147453,0.9333333333333332,0.0666666666666666,19722.0,7.605719501064801,7.098671534327147,0.5070479667376534
WI,54020,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,7729.0,1.2938284383490748,1.2938284383490748,0.0
WI,54021,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,7341.0,1.3622122326658495,1.3622122326658495,0.0
WI,54022,14,9,5,12,14,0.8571428571428571,5595,0.0025022341376228,0.6428571428571429,0.3571428571428571,24245.0,5.77438647143741,3.712105588781192,2.062280882656218
WI,54024,12,10,2,9,12,0.75,5595,0.0021447721179624,0.8333333333333334,0.1666666666666666,5020.0,23.904382470119522,19.9203187250996,3.9840637450199203
WI,54110,2,1,1,1,2,0.5,5595,0.0003574620196604,0.5,0.5,5708.0,3.50385423966363,1.751927119831815,1.751927119831815
WI,54112,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,2707.0,3.694126339120798,3.694126339120798,0.0
WI,54114,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,5845.0,1.7108639863130883,1.7108639863130883,0.0
WI,54115,29,23,6,18,29,0.6206896551724138,5595,0.0051831992850759,0.7931034482758621,0.2068965517241379,49663.0,5.839357267986228,4.6312143849545935,1.2081428830316332
WI,54121,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,3213.0,6.224712107065049,6.224712107065049,0.0
WI,54124,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,3345.0,5.979073243647235,2.9895366218236177,2.9895366218236177
WI,54130,13,11,2,8,13,0.6153846153846154,5595,0.0023235031277926,0.8461538461538461,0.1538461538461538,28030.0,4.6378879771673205,3.92436674991081,0.7135212272565108
WI,54135,8,7,1,7,8,0.875,5595,0.0014298480786416,0.875,0.125,2968.0,26.954177897574127,23.58490566037736,3.369272237196766
WI,54136,5,4,1,2,5,0.4,5595,0.000893655049151,0.8,0.2,6936.0,7.208765859284891,5.767012687427912,1.441753171856978
WI,54138,4,3,1,3,4,0.75,5595,0.0007149240393208,0.75,0.25,860.0,46.51162790697674,34.883720930232556,11.627906976744185
WI,54143,16,12,4,14,16,0.875,5595,0.0028596961572832,0.75,0.25,15134.0,10.572221488040174,7.929166116030131,2.6430553720100436
WI,54149,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,1194.0,8.375209380234505,8.375209380234505,0.0
WI,54151,3,1,2,3,3,1.0,5595,0.0005361930294906,0.3333333333333333,0.6666666666666666,3495.0,8.583690987124463,2.861230329041488,5.722460658082976
WI,54153,3,2,1,3,3,1.0,5595,0.0005361930294906,0.6666666666666666,0.3333333333333333,7401.0,4.053506282934738,2.7023375219564922,1.3511687609782461
WI,54154,11,10,1,10,11,0.9090909090909092,5595,0.0019660411081322,0.9090909090909092,0.0909090909090909,5813.0,18.923103388955788,17.20282126268708,1.720282126268708
WI,54155,5,4,1,4,5,0.8,5595,0.000893655049151,0.8,0.2,7599.0,6.579813133307014,5.263850506645611,1.3159626266614028
WI,54157,6,0,6,4,6,0.6666666666666666,5595,0.0010723860589812,0.0,1.0,6044.0,9.927200529450694,0.0,9.927200529450694
WI,54162,3,0,3,3,3,1.0,5595,0.0005361930294906,0.0,1.0,9462.0,3.170577045022194,0.0,3.170577045022194
WI,54165,3,2,1,3,3,1.0,5595,0.0005361930294906,0.6666666666666666,0.3333333333333333,7698.0,3.897116134060795,2.5980774227071968,1.2990387113535984
WI,54166,22,13,9,17,22,0.7727272727272727,5595,0.0039320822162645,0.5909090909090909,0.4090909090909091,16761.0,13.1257084899469,7.756100471332259,5.369608018614641
WI,54174,4,1,3,4,4,1.0,5595,0.0007149240393208,0.25,0.75,3124.0,12.804097311139564,3.201024327784891,9.603072983354673
WI,54180,2,1,1,2,2,1.0,5595,0.0003574620196604,0.5,0.5,3364.0,5.945303210463734,2.972651605231867,2.972651605231867
WI,54201,4,3,1,3,4,0.75,5595,0.0007149240393208,0.75,0.25,5178.0,7.72499034376207,5.793742757821553,1.9312475859405176
WI,54208,4,3,1,3,4,0.75,5595,0.0007149240393208,0.75,0.25,6094.0,6.563833278634722,4.922874958976042,1.6409583196586806
WI,54209,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,1529.0,6.540222367560498,6.540222367560498,0.0
WI,54212,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,903.0,11.074197120708748,11.074197120708748,0.0
WI,54214,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,474.0,21.09704641350211,21.09704641350211,0.0
WI,54216,8,6,2,7,8,0.875,5595,0.0014298480786416,0.75,0.25,6146.0,13.016596160104132,9.7624471200781,3.254149040026033
WI,54217,4,3,1,3,4,0.75,5595,0.0007149240393208,0.75,0.25,7736.0,5.17063081695967,3.8779731127197516,1.2926577042399174
WI,54220,29,25,4,25,29,0.8620689655172413,5595,0.0051831992850759,0.8620689655172413,0.1379310344827586,40739.0,7.118485971673335,6.136625837649427,0.9818601340239084
WI,54230,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,4240.0,2.358490566037736,2.358490566037736,0.0
WI,54234,3,1,2,3,3,1.0,5595,0.0005361930294906,0.3333333333333333,0.6666666666666666,2130.0,14.084507042253522,4.694835680751174,9.389671361502348
WI,54235,20,15,5,15,20,0.75,5595,0.0035746201966041,0.75,0.25,17845.0,11.207621182404036,8.405715886803026,2.801905295601009
WI,54241,8,8,0,7,8,0.875,5595,0.0014298480786416,1.0,0.0,13999.0,5.714693906707622,5.714693906707622,0.0
WI,54246,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,784.0,12.755102040816325,12.755102040816325,0.0
WI,54301,115,99,16,52,115,0.4521739130434782,5595,0.0205540661304736,0.8608695652173913,0.1391304347826087,21674.0,53.05896465811572,45.676847836117005,7.382116821998708
WI,54302,2,2,0,2,2,1.0,5595,0.0003574620196604,1.0,0.0,31426.0,0.6364157067396423,0.6364157067396423,0.0
WI,54303,33,24,9,25,33,0.7575757575757576,5595,0.0058981233243967,0.7272727272727273,0.2727272727272727,27694.0,11.915938470426807,8.666137069401314,3.249801401025493
WI,54304,20,19,1,15,20,0.75,5595,0.0035746201966041,0.95,0.05,27876.0,7.1746305065289135,6.815898981202468,0.3587315253264457
WI,54307,4,4,0,4,4,1.0,5595,0.0007149240393208,1.0,0.0,1162.0,34.42340791738382,34.42340791738382,0.0
WI,54308,1,1,0,1,1,1.0,5595,0.0001787310098302,1.0,0.0,,,,
WI,54311,48,45,3,29,48,0.6041666666666666,5595,0.0085790884718498,0.9375,0.0625,37588.0,12.77003298925189,11.971905927423647,0.7981270618282431
WI,54313,43,37,6,11,43,0.2558139534883721,5595,0.0076854334226988,0.8604651162790697,0.1395348837209302,40959.0,10.49830318123001,9.033423667570009,1.4648795136600012
WI,54401,68,59,9,33,68,0.4852941176470588,5595,0.0121537086684539,0.8676470588235294,0.1323529411764706,31430.0,21.635380209990455,18.771874005727014,2.8635062042634423
WI,54403,18,17,1,8,18,0.4444444444444444,5595,0.0032171581769436,0.9444444444444444,0.0555555555555555,24976.0,7.206918641896221,6.8065342729019855,0.40038436899423446
